login_success,failed_attempts,session_duration,hour,device_Android,device_Linux,device_MacOS,device_Windows,device_iOS,ip_1,ip_2,ip_3,ip_4,label
1.0,0.0,0.11638393815761221,0.6521739130434783,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.011857707509881422,0.6732283464566929,0
1.0,0.0,0.019755207214945242,0.6521739130434783,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.2637795275590551,0
1.0,0.0,0.04412712046381791,0.043478260869565216,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.33858267716535434,0
1.0,0.0,0.17468327249302126,0.5217391304347826,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.7007874015748031,0
1.0,0.0,0.16308782477990122,0.0,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.2204724409448819,0
1.0,0.0,0.07934292462958988,0.34782608695652173,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.011857707509881422,0.44881889763779526,0
1.0,0.0,0.11123040584066997,0.30434782608695654,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.5826771653543307,0
1.0,0.0,0.11337771097272924,0.17391304347826086,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.03952569169960474,0.8188976377952756,0
1.0,0.0,0.17522009877603606,0.34782608695652173,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.03162055335968379,0.011811023622047244,0
1.0,0.0,0.08675112733519434,0.30434782608695654,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.7795275590551181,0
1.0,0.0,0.13012669100279148,0.21739130434782608,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.011857707509881422,0.3937007874015748,0
1.0,0.0,0.09190465965213658,0.0,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.03952569169960474,0.21653543307086615,0
1.0,0.0,0.1876744685419798,0.9565217391304348,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.007905138339920948,0.22440944881889763,0
1.0,0.0,0.01181017822632596,0.21739130434782608,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.015810276679841896,0.12992125984251968,0
1.0,0.0,0.009877603607472621,0.9565217391304348,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.5393700787401575,0
1.0,0.0,0.08718058836160619,0.3913043478260869,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.03162055335968379,0.8503937007874016,0
1.0,0.0,0.04294610264118531,0.7826086956521738,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.023715415019762844,0.08661417322834647,0
1.0,0.0,0.172535967360962,0.9130434782608695,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.011857707509881422,0.29527559055118113,0
1.0,0.0,0.12679836804809963,0.8260869565217391,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.011857707509881422,0.5,0
1.0,0.0,0.05368262830148164,0.43478260869565216,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.03162055335968379,0.1732283464566929,0
1.0,0.0,0.046703886622289026,0.043478260869565216,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.40551181102362205,0
1.0,0.0,0.025982392097917115,0.7391304347826086,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.023715415019762844,0.7322834645669292,0
1.0,0.0,0.0444492162336268,0.21739130434782608,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.0,0.4015748031496063,0
1.0,0.0,0.1335623792140863,1.0,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.03952569169960474,0.14173228346456693,0
1.0,0.0,1.0,0.7826086956521738,False,True,False,False,False,0.0,0.10050251256281408,0.8656126482213438,0.12992125984251968,1
1.0,0.0,0.07644406270130986,0.08695652173913043,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.1062992125984252,0
1.0,0.0,0.09372986901438696,0.43478260869565216,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.1456692913385827,0
1.0,0.0,0.8894137856989479,0.9130434782608695,True,False,False,False,False,0.0,0.10050251256281408,0.03162055335968379,0.4094488188976378,1
1.0,0.0,0.07590723641829505,0.6086956521739131,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.9763779527559056,0
1.0,0.0,0.03929568391668456,0.5217391304347826,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.015810276679841896,0.3543307086614173,0
1.0,0.0,0.15342495168563453,0.7391304347826086,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.03162055335968379,0.8818897637795275,0
1.0,0.0,0.0775177152673395,0.043478260869565216,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.7952755905511811,0
1.0,0.0,0.03102855915825639,0.34782608695652173,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.03952569169960474,0.4448818897637795,0
1.0,0.0,0.025767661584711186,0.7391304347826086,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.6023622047244095,0
1.0,0.0,0.12304058406699593,0.21739130434782608,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.007905138339920948,0.39763779527559057,0
1.0,0.0,0.15159974232338413,0.0,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.035573122529644265,0.10236220472440946,0
1.0,0.0,0.1806957268627872,0.7391304347826086,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.0826771653543307,0
1.0,0.0,0.021795147090401545,0.043478260869565216,False,False,False,False,True,0.29015544041450775,0.5125628140703518,0.0,0.0,1
1.0,0.0,0.06012454369765944,0.17391304347826086,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.03937007874015748,0
1.0,0.0,0.14569465321022118,0.7391304347826086,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.007905138339920948,0.8385826771653543,0
1.0,0.0,0.034786343139360104,0.6521739130434783,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.5039370078740157,0
1.0,0.0,0.13828645050461671,0.7391304347826086,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.0,0.7559055118110236,0
1.0,0.0,0.17672321236847754,0.7826086956521738,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.9803149606299213,0
1.0,0.0,0.05754777753918832,1.0,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.007905138339920948,0.01968503937007874,0
1.0,0.0,0.01857418939231265,0.5652173913043478,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.007905138339920948,0.4921259842519685,0
1.0,0.0,0.01181017822632596,0.08695652173913043,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.023715415019762844,0.3543307086614173,0
1.0,0.0,0.15718273566673824,0.5217391304347826,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.03162055335968379,0.562992125984252,0
1.0,0.0,0.09083100708610695,0.7826086956521738,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.0,0.7283464566929134,0
1.0,0.0,0.0904015460596951,0.9565217391304348,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.035573122529644265,0.06299212598425197,0
1.0,0.0,0.1771526733948894,0.2608695652173913,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.007905138339920948,0.38188976377952755,0
1.0,0.0,0.00751556796220743,0.9565217391304348,False,False,False,True,False,0.5803108808290156,0.005025125628140704,0.33992094861660077,0.468503937007874,1
1.0,0.0,0.16383938157612196,0.9130434782608695,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.011857707509881422,0.9448818897637795,0
1.0,0.0,0.10328537685205068,0.08695652173913043,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.03162055335968379,0.05905511811023622,0
0.0,0.6956521739130435,0.0005368262830148165,0.9130434782608695,False,False,False,True,False,1.0,0.0,0.691699604743083,0.1377952755905512,1
1.0,0.0,0.5458449645694654,0.9130434782608695,False,False,False,True,False,0.0,0.10050251256281408,0.9130434782608695,0.24015748031496065,1
1.0,0.0,0.019862572471548205,0.043478260869565216,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.023715415019762844,0.4881889763779528,0
1.0,0.0,0.13291818767446853,0.9130434782608695,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.035573122529644265,0.03937007874015748,0
1.0,0.0,0.10199699377281513,0.4782608695652174,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.2637795275590551,0
1.0,0.0,0.16952974017607902,0.7391304347826086,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.015810276679841896,0.6929133858267716,0
1.0,0.0,0.02093622503757784,0.7391304347826086,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.7401574803149606,0
1.0,0.0,0.06978741679192614,0.2608695652173913,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.9212598425196851,0
1.0,0.0,0.1678118960704316,0.043478260869565216,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.03162055335968379,0.9645669291338582,0
1.0,0.0,0.11380717199914109,0.3913043478260869,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.7440944881889764,0
1.0,0.0,0.13023405625939447,0.9565217391304348,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.015810276679841896,0.7598425196850394,0
1.0,0.0,0.16824135709684346,0.4782608695652174,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.7598425196850394,0
1.0,0.0,0.07537041013528023,0.7826086956521738,False,False,True,False,False,0.9067357512953369,1.0,0.4268774703557312,0.0,1
1.0,0.0,0.14870088039510415,1.0,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.7047244094488189,0
1.0,0.0,0.0734378355164269,0.9130434782608695,False,False,False,True,False,0.9067357512953369,1.0,0.4268774703557312,0.0,1
1.0,0.0,0.19229117457590722,0.30434782608695654,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.023715415019762844,0.8031496062992126,0
1.0,0.0,0.10446639467468329,0.4782608695652174,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.015810276679841896,0.33070866141732286,0
1.0,0.0,0.18445351084389092,0.2608695652173913,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.03952569169960474,0.003937007874015748,0
1.0,0.0,0.13141507408202704,0.43478260869565216,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.03952569169960474,0.6181102362204725,0
1.0,0.0,0.1718917758213442,0.9565217391304348,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.8779527559055118,0
1.0,0.0,0.12250375778398111,0.043478260869565216,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.36220472440944884,0
1.0,0.0,0.12851621215374703,0.043478260869565216,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.03162055335968379,0.11417322834645668,0
1.0,0.0,0.1041442989048744,0.08695652173913043,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.03162055335968379,0.39763779527559057,0
1.0,0.0,0.1450504616706034,0.7826086956521738,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.03952569169960474,0.8070866141732284,0
1.0,0.0,0.5935151385011811,0.7391304347826086,False,False,True,False,False,0.0,0.10050251256281408,0.683794466403162,0.14173228346456693,1
1.0,0.0,0.1090831007086107,0.21739130434782608,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.011857707509881422,0.6929133858267716,0
1.0,0.0,0.04605969508267125,0.7391304347826086,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.0,0.36220472440944884,0
1.0,0.0,0.10650633455013958,0.6956521739130435,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.015810276679841896,0.051181102362204724,0
1.0,0.0,0.05400472407129053,0.13043478260869565,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.035573122529644265,0.03543307086614173,0
1.0,0.0,0.04981747906377496,0.4782608695652174,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.7244094488188977,0
1.0,0.0,0.14709040154605968,0.4782608695652174,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.035573122529644265,0.7874015748031497,0
1.0,0.0,0.027056044663946746,0.30434782608695654,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.4251968503937008,0
1.0,0.0,0.05196478419583423,0.34782608695652173,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.011857707509881422,0.32677165354330706,0
1.0,0.0,0.07214945243719133,0.17391304347826086,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.5511811023622047,0
1.0,0.0,0.0517500536826283,0.9130434782608695,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.03952569169960474,0.6456692913385826,0
1.0,0.0,0.0742967575692506,0.6521739130434783,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.0,0.6732283464566929,0
1.0,0.0,0.1207859136783337,0.043478260869565216,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.5078740157480315,0
1.0,0.0,0.15653854412712045,0.30434782608695654,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.015810276679841896,0.9330708661417323,0
1.0,0.0,0.16802662658363754,0.0,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.6771653543307087,0
1.0,0.0,0.08793214515782694,0.6086956521739131,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.015810276679841896,0.1062992125984252,0
1.0,0.0,0.14633884474983894,0.9130434782608695,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.023715415019762844,0.9448818897637795,0
1.0,0.0,0.0242645479922697,0.6086956521739131,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.0,0.7834645669291338,0
1.0,0.0,0.045415503543053466,0.8695652173913043,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.007905138339920948,0.25196850393700787,0
1.0,0.0,0.027592870946961563,0.30434782608695654,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.035573122529644265,0.42913385826771655,0
1.0,0.0,0.14601674898003006,0.30434782608695654,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.011857707509881422,0.5236220472440944,0
1.0,0.0,0.13495812754992484,0.21739130434782608,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.0,0.1968503937007874,0
1.0,0.0,0.008267124758428172,0.8695652173913043,False,False,False,False,True,0.4715025906735751,0.22110552763819097,0.003952569169960474,0.38188976377952755,1
1.0,0.0,0.11004938801803738,0.6956521739130435,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.03543307086614173,0
1.0,0.0,0.01707107579987116,0.8260869565217391,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.0,0
1.0,0.0,0.09168992913893065,0.8695652173913043,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.3582677165354331,0
1.0,0.0,0.11273351943311145,0.5652173913043478,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.007905138339920948,0.7322834645669292,0
1.0,0.0,0.053575263044878675,0.08695652173913043,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.007905138339920948,0.8976377952755905,0
1.0,0.0,0.12143010521795147,0.08695652173913043,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.035573122529644265,0.8267716535433071,0
1.0,0.0,0.17006656645909382,1.0,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.48425196850393704,0
1.0,0.0,0.14011165986686708,0.43478260869565216,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.5708661417322834,0
1.0,0.0,0.061412926776895,1.0,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.03952569169960474,0.03937007874015748,0
1.0,0.0,0.01148808245651707,0.6956521739130435,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.5118110236220472,0
1.0,0.0,0.17060339274210864,0.043478260869565216,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.0,0.6220472440944882,0
1.0,0.0,0.13581704960274854,0.4782608695652174,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.07480314960629922,0
1.0,0.0,0.017822632596091903,0.3913043478260869,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.03952569169960474,0.2559055118110236,0
1.0,0.0,0.1447283659007945,1.0,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.023715415019762844,0.21653543307086615,0
1.0,0.0,0.08181232553145802,1.0,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.29527559055118113,0
1.0,0.0,0.09158256388232769,1.0,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.035573122529644265,0.41338582677165353,0
1.0,0.0,0.024371913248872664,0.08695652173913043,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.011857707509881422,0.12992125984251968,0
1.0,0.0,0.19089542624006872,0.34782608695652173,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.035573122529644265,0.2992125984251969,0
1.0,0.0,0.04144298904874383,0.9130434782608695,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.003952569169960474,0.2440944881889764,0
1.0,0.0,0.084818552716341,0.6521739130434783,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.09448818897637795,0
1.0,0.0,0.02415718273566674,0.6521739130434783,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.035573122529644265,0.21653543307086615,0
1.0,0.0,0.12089327893493666,0.3913043478260869,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.015810276679841896,0.37401574803149606,0
1.0,0.0,0.11251878891990552,0.0,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.48031496062992124,0
1.0,0.0,0.028237062486579343,0.30434782608695654,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.011857707509881422,0.610236220472441,0
1.0,0.0,0.12357741035001074,0.21739130434782608,False,False,True,False,False,0.9430051813471503,0.8442211055276382,0.0,0.7125984251968503,0
1.0,0.0,0.04831436547133348,0.7826086956521738,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.18503937007874016,0
1.0,0.0,0.12067854842173073,0.34782608695652173,False,False,False,False,True,0.9430051813471503,0.8442211055276382,0.02766798418972332,0.8188976377952756,0
1.0,0.0,0.1415074082027056,0.5217391304347826,False,False,False,True,False,0.9430051813471503,0.8442211055276382,0.0,0.889763779527559,0
1.0,0.0,0.15879321451578268,0.8260869565217391,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.015810276679841896,0.9881889763779528,0
1.0,0.0,0.032531672750697876,0.9130434782608695,True,False,False,False,False,0.9430051813471503,0.8442211055276382,0.007905138339920948,0.6220472440944882,0
1.0,0.0,0.1421515997423234,0.17391304347826086,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.01976284584980237,0.14173228346456693,0
1.0,0.0,0.05883616061842388,0.6086956521739131,False,True,False,False,False,0.9430051813471503,0.8442211055276382,0.007905138339920948,0.09448818897637795,0
